lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1842,JEE-Mains,12,Mathematics,Integrals,Newton-Leibnitz rule,1,3,-1,SMCQ,Analytical,"<p><span class=""math-tex"">\\(\\mathop {\\lim }\\limits_{x \\to 0} {{\\int\\limits_0^{{x^2}} {{{\\cos }^2}t} \\,dt} \\over {x\\sin x}} = \\)</span></p>",<p>0</p>,<p>1</p>,<p>&minus;1</p>,<p>2</p>,0,1,0,0,"<p><span class=""math-tex"">\\(\\mathop {\\lim }\\limits_{x \\to 0} {{\\int\\limits_0^{{x^2}} {{{\\cos }^2}t} \\,\\,dt} \\over {x\\sin x}} = \\mathop {\\lim }\\limits_{x \\to 0} {{{{\\cos }^2}{x^2}\\left( {2x} \\right)} \\over {x\\cos x + \\sin x}} = \\mathop {\\lim }\\limits_{x \\to 0} {{2{{\\cos }^2}{x^2}} \\over {\\cos x + {{\\sin x} \\over x}}}\\)</span> = 1</p>"
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1843,JEE-Mains,12,Mathematics,Integrals,Newton-Leibnitz rule,1,3,-1,SMCQ,Conceptual,"<p>The value of <span class=""math-tex"">\\(\\mathop {\\lim }\\limits_{x \\to 0} {{x - \\int\\limits_0^x {\\cos {t^2}} \\,\\,dt} \\over {{x^3} - 6x}}\\)</span> is</p>",<p> &minus;1</p>,<p>0</p>,<p>1</p>,<p>does not exist</p>,0,1,0,0,"<p>Applying L-Hospital&rsquo;s rule, we get</p>"
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1844,JEE-Mains,12,Mathematics,Integrals,Problems based on Algebraic twin form,1,3,-1,SMCQ,Conceptual,<p><span class="math-tex">\\(\\int \\frac{{x}^{2}-1}{{x}^{4}+{x}^{2}+1}dx\\)</span>&nbsp;is equal to</p>,<p><span class="math-tex">\\(\\frac{1}{2}\\mathrm{log}|\\frac{{x}^{2}+x+1}{{x}^{2}-x+1}|+c\\)</span></p>,<p><span class="math-tex">\\(\\frac{1}{2}\\mathrm{log}|\\frac{{x}^{2}-x+1}{{x}^{2}+x+1}|+c\\)</span></p>,<p><span class="math-tex">\\(\\mathrm{log}|\\frac{{x}^{2}+x+1}{{x}^{2}-x+1}|+c\\)</span></p>,<p><span class="math-tex">\\(\\mathrm{log}|\\frac{{x}^{2}-x+1}{{x}^{2}+x+1}|+c\\)</span></p>,0,1,0,0,<p><span class="math-tex">\\(I=\\int \\frac{{x}^{2}-1}{{x}^{4}+{x}^{2}+1}\\ dx=\\int \\frac{1-\\frac{1}{{x}^{2}}}{{x}^{2}+1+\\frac{1}{{x}^{2}}}\\ dx=\\int \\frac{\\left(1-\\frac{1}{{x}^{2}}\\right)dx}{{\\left(x+\\frac{1}{x}\\right)}^{2}-{1}^{2}}\\)</span></p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1845,JEE-Mains,12,Mathematics,Integrals,Problems based on Algebraic twin form,1,3,-1,SMCQ,Conceptual,<p><span class="math-tex">\\(\\int \\frac{{x}^{2}+4}{{x}^{4}+16}\\ dx\\)</span>is equal to</p>,<p><span class="math-tex">\\(\\frac{1}{2\\sqrt{2}}{\\mathrm{tan}}^{-1}\\left(\\frac{{x}^{2}+4}{2\\sqrt{2}x}\\right)+c\\)</span></p>,<p><span class="math-tex">\\(\\frac{1}{2\\sqrt{2}}{\\mathrm{tan}}^{-1}\\left(\\frac{{x}^{2}-4}{2x}\\right)+c\\)</span></p>,<p><span class="math-tex">\\(\\frac{1}{2\\sqrt{2}}{\\mathrm{tan}}^{-1}\\left(\\frac{{x}^{2}-4}{2\\sqrt{2}x}\\right)+c\\)</span></p>,<p>none of these</p>,0,0,1,0,<p><span class="math-tex">\\(\\int \\frac{{x}^{2}+4}{{x}^{4}+16}dx=\\int \\frac{\\left(1+\\frac{4}{{x}^{2}}\\right)dx}{{x}^{2}+\\frac{16}{{x}^{2}}-8+8}\\)</span></p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1846,JEE-Mains,12,Mathematics,Integrals,Problems based on Algebraic twin form,1,3,-1,SMCQ,Analytical,"<p>If <span class=""math-tex"">\\(I=\\int \\sqrt{\\frac{5-x}{2+x}}\\ dx\\)</span>, then I is equal to</p>",<p><span class="math-tex">\\(\\sqrt{x+2}\\sqrt{5-x}+3{\\mathrm{sin}}^{-1}\\sqrt{\\frac{x+2}{3}}+c\\)</span></p>,<p><span class="math-tex">\\(\\sqrt{x+2}\\sqrt{5-x}+7{\\mathrm{sin}}^{-1}\\sqrt{\\frac{x+2}{7}}+c\\)</span></p>,<p><span class="math-tex">\\(\\sqrt{x+2}\\sqrt{5-x}+5{\\mathrm{sin}}^{-1}\\sqrt{\\frac{x+2}{5}}+c\\)</span></p>,<p>none of these</p>,0,1,0,0,"<p>Put 2 + x = t<sup>2</sup>, so that dx = 2t dt, then % <span class=""math-tex"">\\(I=\\int \\frac{\\sqrt{7-{t}^{2}}}{t}\\left(2t\\right)dt=2\\int \\sqrt{7-{t}^{2}}dt\\)</span></p>"
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1847,JEE-Mains,12,Mathematics,Integrals,Problem based on reduction formula,1,3,-1,SMCQ,Conceptual,<p><span class="math-tex">\\(\\int\\limits_0^{{\\pi \\over 2}} {{{\\sin }^7}}\\)</span>&nbsp; &nbsp;x dx is equal to</p>,<p><span class="math-tex">\\(\\frac{16}{35}\\)</span></p>,<p><span class='math-tex'>\\(\\frac{4}{9}\\)</span></p>,<p><span class='math-tex'>\\(\\frac{2}{3}\\)</span></p>,<p><span class='math-tex'>\\(\\frac{8}{11}\\)</span></p>,1,0,0,0,<p>n = 7 (odd natural number)</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1849,JEE-Mains,12,Mathematics,Integrals,Problem based on reduction formula,1,3,-1,SMCQ,Conceptual,"<p><span class=""math-tex"">\\(Let\\;I_n\\;\\int\\limits_{{\\pi  \\over 4}}^{{\\pi  \\over 2}} {{{\\cot }^n}} \\,x\\,dx,\\,then\\)</span>,</p>",<p><span class="math-tex">\\({I}_{n}+{I}_{n-2}=\\frac{1}{n+1}\\)</span></p>,<p><span class='math-tex'>\\({I}_{n}+{I}_{n-2}=\\frac{1}{n-1}\\)</span></p>,<p><span class='math-tex'>\\({I}_{n}+{I}_{n-2}=\\frac{1}{n-2}\\)</span></p>,<p><span class='math-tex'>\\({I}_{n}+{I}_{n+2}=\\frac{1}{3n}\\)</span></p>,1,0,0,0,"<p>I<sub>n</sub> = <span class=""math-tex"">\\(\\int\\limits_{{\\pi  \\over 4}}^{{\\pi  \\over 2}} {{{\\cot }^2}x} \\,\\, \\cdot {\\cot ^{n - 2}}x\\,dx = \\int\\limits_{{\\pi  \\over 4}}^{{\\pi  \\over 2}} {\\left( {\\cos e{c^2}x - 1} \\right)}  \\cdot {\\cot ^{n - 2}}x\\,dx\\)</span></p>"
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1850,JEE-Mains,12,Mathematics,Integrals,Problems based on properties,1,3,-1,SMCQ,Analytical,<p><span class="math-tex">\\(\\int\\limits_{-1}^{1}{x}^{2}\\mathrm\\;{ln}\\left(\\frac{1+\\mathrm{sin}\\;x}{1-\\mathrm{sin}\\;x}\\right)dx\\)</span> equals to</p>,<p>0</p>,<p><span class='math-tex'>\\(\\frac{1}{3}\\)</span></p>,<p><span class='math-tex'>\\(\\frac{1}{2}\\)</span></p>,<p>doesn&apos;t exist</p>,1,0,0,0,"<p>f (&ndash;x) = &ndash;f (x), then <span class=""math-tex"">\\(\\int\\limits_{-a}^{a}f\\left(x\\right)dx=0\\)</span></p>"
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1851,JEE-Mains,12,Mathematics,Integrals,Problems based on properties,1,3,-1,SMCQ,Analytical,<p>The value of the integral <span class="math-tex">\\(\\int\\limits_{-\\pi /2}^{\\pi /2}\\frac{3\\;\\mathrm{cos}\\;x}{1+{e}^{x}}\\)</span>&nbsp;dx is equal to</p>,<p>0</p>,<p><span class='math-tex'>\\(\\frac{3\\pi }{2}\\)</span></p>,<p>3</p>,<p>none of these </p>,0,0,1,0,<p><span class="math-tex">\\(\\int\\limits_{-a}^{a}f\\left(x\\right)dx=\\int\\limits_{-a}^{a}f\\left(-x\\right)dx\\)</span></p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1852,JEE-Mains,12,Mathematics,Integrals,Problems based on properties,1,3,-1,SMCQ,Conceptual,<p>The value of <span class="math-tex">\\(\\int\\limits_{0}^{1}\\)</span>|sin 2 <span class="math-tex">\\(\\pi\\)</span>&nbsp;x| dx is equal to</p>,<p>0</p>,<p><span class='math-tex'>\\(\\ \\frac{2}{\\pi }\\ \\)</span></p>,<p><span class='math-tex'>\\(\\ \\frac{1}{\\pi }\\ \\)</span></p>,<p>2</p>,0,1,0,0,<p>0 &lt; x &lt; 1</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1853,JEE-Mains,12,Mathematics,Integrals,Problems based on method of substitution,1,3,-1,SMCQ,Conceptual,<p><span class="math-tex">\\(\\int{\\frac{\\mathbf{2}\\ \\mathbf{dx}}{\\mathbf{(1}\\ -\\ x\\mathbf{)}\\ \\mathbf{(1}\\ +{{x}^{\\mathbf{2}}}\\mathbf{)}}}=\\)</span></p>,<p><span class="math-tex">\\(-\\ \\log \\ (1\\ -\\ x)\\ +\\ \\frac{1}{2}\\ \\log \\ ({{x}^{2}}\\ +\\ 1)\\ +\\ {{\\tan }^{-\\ 1}}\\ x\\)</span></p>,<p><span class="math-tex">\\(\\log \\ (1\\ -\\ x)\\ +\\ \\frac{1}{2}\\ \\log \\ ({{x}^{2}}\\ +\\ 1)\\ +\\ {{\\tan }^{-\\ 1}}\\ x\\)</span></p>,<p><span class="math-tex">\\(-\\ \\log \\ (1\\ -\\ x)\\ -\\ \\frac{1}{2}\\ \\log \\ ({{x}^{2}}\\ +\\ 1)\\ +\\ {{\\tan }^{-\\ 1}}\\ x\\)</span></p>,<p><span class="math-tex">\\(-\\ \\log \\ (1\\ -\\ x)\\ +\\ \\frac{1}{2}\\ \\log \\ ({{x}^{2}}\\ -\\ 1)\\ +\\ {{\\tan }^{-\\ 1}}\\ x\\)</span></p>,1,0,0,0,"<p>The integrand <span class=""math-tex"">\\(\\frac{2}{(1\\ -\\ x)\\ (1\\ +\\ {{x}^{2}})}\\ =\\ \\frac{1}{1\\ -\\ x}\\,\\,+\\ \\frac{x\\ +\\ 1}{{{x}^{2}}\\ +\\ 1}=\\ \\frac{1}{1\\ -\\ x}\\ +\\ \\frac{1}{2}\\ \\cdot \\ \\frac{2x}{{{x}^{2}}\\ +\\ 1}\\ +\\ \\frac{1}{{{x}^{2}}\\ +\\ 1}\\)</span></p>"
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1854,JEE-Mains,12,Mathematics,Integrals,Problems based on method of substitution,1,3,-1,SMCQ,Conceptual,<p><span class="math-tex">\\({\\int }_{}^{}\\frac{dx}{\\left(x-{x}^{2}\\right)}=\\)</span></p>,<p><span class='math-tex'>\\(\\mathrm{log}x-\\mathrm{log}\\left(1-x\\right)+c\\)</span></p>,<p><span class='math-tex'>\\(\\mathrm{log}\\left(1-{x}^{2}\\right)+c\\)</span></p>,<p><span class='math-tex'>\\(-\\mathrm{log}x+\\mathrm{log}\\left(1-x\\right)+c\\)</span></p>,<p><span class='math-tex'>\\(\\mathrm{log}\\left(x-{x}^{2}\\right)+c\\)</span></p>,1,0,0,0,<p><span class="math-tex">\\(\\int_{}^{} {{{dx} \\over {(x - {x^2})}} = \\int_{}^{} {\\left( {{1 \\over x} + {1 \\over {1 - x}}} \\right)} {\\space{ }}dx = \\mathrm{log}x-\\mathrm{log}\\left(1-x\\right)+c} \\)</span></p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Mathematics12_1855,JEE-Mains,12,Mathematics,Integrals,Problems based on method of substitution,1,3,-1,SMCQ,Conceptual,"<p>If <span class='math-tex'>\\(\\int \\frac{\\left({x}^{2}+x+1\\right)dx}{{x}^{2}-x}=Px+Q\\mathrm{log}\\frac{{|x-1|}^{3}}{|x|}+c\\)</span>, then</p>","<p>P = <span class='math-tex'>\\(\\frac{1}{2}\\)</span>, Q = <span class='math-tex'>\\(\\frac{3}{2}\\)</span></p>","<p>P = &minus;1, Q = &minus;1</p>",<p>P = Q = 1</p>,<p>none of these </p>,0,0,1,0,<p><span class='math-tex'>\\(\\frac{{x}^{2}+x+1}{{x}^{2}-x}=1+\\frac{2x+1}{{x}^{2}-x}\\)</span>.</p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1856,JEE-Advanced,12,Chemistry,Isolation of Elements,Refining of Metals,1,3,-1,SMCQ,Analytical,<p>Which of the following substance is used to reduced MgO to Mg in the Pidgeon process of extraction of magnesium ?</p>,<p>Sodium</p>,<p>Hydrogen</p>,<p>Ferrosilicon</p>,<p>Chrom alum</p>,0,0,1,0,<p><span class="math-tex">\\(MgO\\ \\stackrel{Fe/Si}{&xrarr;}\\ Mg+C{a}_{2}Si{O}_{4}+Fe\\)</span></p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1857,JEE-Advanced,12,Chemistry,Isolation of Elements,Types of Ores,1,3,-1,SMCQ,Conceptual,<p>Which of the following is not an ore of potassium?</p>,<p>Carnallite</p>,<p>Indian saltpeter</p>,<p>Glauber&apos;s salt</p>,<p>Feldspar</p>,0,0,1,0,<p>Glauber&rsquo;s salt (Na<sub>2</sub>SO<sub>4</sub>10H<sub>2</sub>O) is an ore of sodium.</p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1858,JEE-Advanced,12,Chemistry,Isolation of Elements,Roasting,1,3,-1,SMCQ,Conceptual,<p>Which of the following impurity is not completely removed from iron in Bessemer process?</p>,<p>Carbon</p>,<p>Phosphorous</p>,<p>silicon</p>,<p>Manganese</p>,0,1,0,0,<p>Phosphorous is not completely removed from Bessemer converter.</p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1859,JEE-Advanced,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Conceptual,<p>Which of the following metallurgical process is applied before the ore is subjected to concentration?</p>,<p>Roasting</p>,<p>Calcination</p>,<p>Pulverisation</p>,<p>Smelting</p>,0,0,1,0,<p>Before concentration the ore is grinded to powder form. This process is called pulverisation.</p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1860,JEE-Advanced,12,Chemistry,Isolation of Elements,Refining of Metals,1,3,-1,SMCQ,Conceptual,<p>Calcium metal is extracted by electrolysis of</p>,<p>CaCl<sub>2</sub></p>,<p>CaCO<sub>3</sub></p>,<p>Ca(NO<sub>3</sub>)<sub>2</sub></p>,<p>CaSO<sub>4</sub></p>,1,0,0,0,<p>Fused CaCl<sub>2</sub> is electrolysed to form pure calcium metal.</p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1861,JEE-Advanced,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Analytical,<p>Which concentration process is used for the ore zinc blend?</p>,<p>Gravity separation</p>,<p>Magnetic separation</p>,<p>Froth-floatation</p>,<p>Leaching</p>,0,0,1,0,"<p>Since zinc blend is sulphide ore, froth-floatation process is used for concentration.</p>"
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1862,JEE-Advanced,12,Chemistry,Isolation of Elements,Types of Ores,1,3,-1,SMCQ,Conceptual,<p>The sulphide ore of silver is called</p>,<p>Horn silver</p>,<p>Silver glance</p>,<p>Argentite</p>,<p>Silver blend</p>,0,0,1,0,<p>Ag<sub>2</sub>S is known as argentite</p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1863,JEE-Advanced,12,Chemistry,Isolation of Elements,Types of Ores,1,3,-1,SMCQ,Conceptual,<p>Cassiterite is the principal ore of Sn. What is its formula?</p>,<p>SnS</p>,<p>SnO</p>,<p>SnO<sub>2</sub></p>,<p>SnS<sub>2</sub></p>,0,0,1,0,<p>Formula of cassiterite is SnO<sub>2</sub> which is also called tin stone.</p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1864,JEE-Advanced,12,Chemistry,Isolation of Elements,Types of Ores,1,3,-1,SMCQ,Conceptual,<p>Which of the following ore of copper needs roasting?</p>,<p>Azurite</p>,<p>Malachite</p>,<p>Chalcopyrite</p>,<p>Cuprite</p>,0,0,1,0,<p>Chalcopyrite contains sulphur which is removed by roasting.</p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1865,JEE-Advanced,12,Chemistry,Isolation of Elements,Types of Ores,1,3,-1,SMCQ,Conceptual,<p>Which of the following is not an oxide ore of aluminium?</p>,<p>Bauxite</p>,<p>Corundum</p>,<p>Diaspore</p>,<p>Cryolite</p>,0,0,0,1,<p>Cryolite in <span class="math-tex">\\(N{a}_{3}Al{F}_{6}\\)</span></p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1866,JEE-Advanced,12,Chemistry,Isolation of Elements,Roasting,1,3,-1,SMCQ,Conceptual,<p>Which process is used for conversion of galena to lead oxide?</p>,<p>Calcination</p>,<p>Roasting</p>,<p>Froth Floatation</p>,<p>Smelting</p>,0,1,0,0,<p><span class="math-tex">\\(2\\ PbS+3\\ {O}_{2}\\stackrel{}{&xrarr;}\\ 2\\ PbO+2\\ S{O}_{2}\\)</span></p>
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1867,JEE-Advanced,12,Chemistry,Isolation of Elements,Refining of Metals,1,3,-1,SMCQ,Conceptual,<p>Which of the following metallurgical process is used for the extraction of sodium?</p>,<p>Carbon reduction</p>,<p>Hydrometallurgy</p>,<p>Electrolysis</p>,<p>Aluminothermic reduction</p>,0,0,1,0,"<p>Since Na is a strong electropositive metal, it is obtained by electrolysis.</p>"
lib-block-v1:Beatrix-techJEE-Advancedtype@problem+block@Chemistry12_1868,JEE-Advanced,12,Chemistry,Isolation of Elements,Types of Ores,1,3,-1,SMCQ,Conceptual,<p>Which of the following ore of iron contains maximum number of different types of elements?</p>,<p>Haematite</p>,<p>Magnetite</p>,<p>Siderite</p>,<p>Limonite</p>,0,0,1,0,<p>Siderite is FeCO<sub>3</sub> which contains three elements unlike the other oxide ores.</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1869,JEE-Mains,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Conceptual,<p>Froth floatation process for the concentration of sulphide ores is an illustration of the practical application of</p>,<p>adsorption</p>,<p>absorption</p>,<p>sedimentation</p>,<p>coagulation</p>,1,0,0,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1870,JEE-Mains,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Analytical,<p>Froth floatation process is used for the concentration of ore of</p>,<p>Fe</p>,<p>Al</p>,<p>Cr</p>,<p>Cu</p>,0,0,0,1,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1871,JEE-Mains,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Conceptual,<p>Haematite is concentrated by</p>,<p>Gravity separation process  </p>,<p>froth floatation process </p>,<p>amalgamation</p>,<p>hand picking </p>,1,0,0,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1872,JEE-Mains,12,Chemistry,Isolation of Elements,Reduction of Metallic Ores,1,3,-1,SMCQ,Conceptual,<p>The purpose of smelting of an ore is</p>,<p>to oxidize it</p>,<p>to obtain an alloy</p>,<p>to separate volatile impurities</p>,<p>to reduce it</p>,0,0,1,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1873,JEE-Mains,12,Chemistry,Isolation of Elements,Reduction of Metallic Ores,1,3,-1,SMCQ,Analytical,<p>The metal obtained by self reduction process is:</p>,<p>Cu</p>,<p>Hg</p>,<p>Pb</p>,<p>All of these</p>,0,0,0,1,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1874,JEE-Mains,12,Chemistry,Isolation of Elements,Reduction of Metallic Ores,1,3,-1,SMCQ,Ultimate,<p>In alumino thermic process aluminium is used as</p>,<p>oxidising agent</p>,<p>reducing agent</p>,<p>dyhydrating agent</p>,<p>complex forming agent</p>,0,1,0,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1875,JEE-Mains,12,Chemistry,Isolation of Elements,Refining of Metals,1,3,-1,SMCQ,Conceptual,"<p>In extraction of copper from its sulphide ore, the metal is formed by reaction of Cu<sub>2</sub>O with</p>",<p>FeS</p>,<p>Co</p>,<p>Cu<sub>2</sub>S</p>,<p>SO<sub>2</sub></p>,0,0,1,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1876,JEE-Mains,12,Chemistry,Isolation of Elements,Refining of Metals,1,3,-1,SMCQ,Conceptual,<p>Froth flolation process for the concentration of sulphide ores is an illustration of the practical application of</p>,<p>adsorption</p>,<p>absorption</p>,<p>sedimentation</p>,<p>coagulation</p>,1,0,0,0,<p>It is a surface phenomena hence adsorption will take place</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1877,JEE-Mains,12,Chemistry,Isolation of Elements,Refining of Metals,1,3,-1,SMCQ,Conceptual,<p>Impure aluminium is purified by</p>,<p>Baeyer&apos;s process</p>,<p>Hall&apos;s process</p>,<p>Hoop&apos;s process</p>,<p>Serpeck&apos;s process</p>,0,0,1,0,<p>Impure aluminium is purified by Hoop&rsquo;s process</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1878,JEE-Mains,12,Chemistry,Isolation of Elements,Roasting,1,3,-1,SMCQ,Conceptual,<p>The important step in the extraction of metal from carbonate ore is</p>,<p>Calcination</p>,<p>Roasting</p>,<p>Electro-reduction</p>,<p>Cupellation</p>,1,0,0,0,<p>Calcination</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1879,JEE-Mains,12,Chemistry,Isolation of Elements,Roasting,1,3,-1,SMCQ,Conceptual,<p>Heating of ore in presence of air to remove sulphur impurities is called</p>,<p>Calcination</p>,<p>Roasting</p>,<p>Smelting</p>,<p>None of these</p>,0,1,0,0,"<p>Roasting involves heating of ore either alone or with some other material usually in presence of air below its fusion temperature. In roasting, definite chemical change like oxidation, chlorination etc., take place <span class=""math-tex"">\\(S+{O}_{2}&xrarr;S{O}_{2}\\)</span></p>"
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1880,JEE-Mains,12,Chemistry,Isolation of Elements,Roasting,1,3,-1,SMCQ,Conceptual,<p>Blast furnace is employed in the smelting of oxide ore with coke and flux in the metallurgy of</p>,<p>Iron</p>,<p>Copper</p>,<p>Lead</p>,<p>All of the above</p>,0,0,0,1,"<p>Blast fumace is employed in the smelting of oxide ore with coke and flux in the metallurgy of Iron, Copper and Lead.</p>"
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1881,JEE-Mains,12,Chemistry,Isolation of Elements,Treatment of alloys,1,3,-1,SMCQ,Conceptual,<p>An alloy can be one of the following types? </p>,<p>Homogenous </p>,<p>Heterogeneous </p>,<p>Intermetallic</p>,<p>All of the above</p>,0,0,0,1,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1882,JEE-Mains,12,Chemistry,Isolation of Elements,Treatment of alloys,1,3,-1,SMCQ,Conceptual,<p>By adding chromium to steel which of the following property is enhanced?</p>,<p>Resistance to corrosion </p>,<p>Electrical characteristics </p>,<p>Magnetic properties </p>,<p>ductility </p>,1,0,0,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1883,JEE-Mains,12,Chemistry,Isolation of Elements,Treatment of alloys,1,3,-1,SMCQ,Conceptual,<p>The first alloy made by human was</p>,<p>Steel </p>,<p>Brass</p>,<p>Bronze </p>,<p>Mild steel </p>,0,0,1,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1884,JEE-Mains,12,Chemistry,Isolation of Elements,Types of Ores,1,3,-1,SMCQ,Conceptual,<p>Thermite is a mixture of</p>,<p>Fe powder and Al<sub>2</sub>O<sub>3</sub></p>,<p>Al powder and Fe<sub>2</sub>O<sub>3</sub></p>,<p>Cu powder and Fe<sub>2</sub>O<sub>3</sub></p>,<p>Zn powder and Cr<sub>2</sub>O<sub>3</sub></p>,0,1,0,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1885,JEE-Mains,12,Chemistry,Isolation of Elements,Types of Ores,1,3,-1,SMCQ,Analytical,<p>Which of the following set of elements mostly occurs as sulphide ores?</p>,"<p>Zn, Ca, Ni</p>","<p>Cu, Zn, Pb</p>","<p>Fe, Al, Ti</p>","<p>Cu, Ag, Au</p>",0,1,0,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1886,JEE-Mains,12,Chemistry,Isolation of Elements,Types of Ores,1,3,-1,SMCQ,Conceptual,<p>Which one contains both Ca and Mg?</p>,<p>Limestone </p>,<p>Dalomite </p>,<p>Chalk </p>,<p>Feldspar </p>,0,1,0,0,<p>Conceptual</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1887,JEE-Mains,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Ultimate,<p>Sulphide ores are generally concentrated by</p>,<p>Froth floatation </p>,<p>roasting </p>,<p>gravity </p>,<p>reduction by carbon </p>,1,0,0,0,<p>Froth floatation</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1888,JEE-Mains,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Analytical,"<p>In thermite process, the reducing agent is</p>",<p>C</p>,<p>In</p>,<p>Na</p>,<p>Al</p>,0,0,0,1,<p>Al</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1889,JEE-Mains,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Ultimate,<p>Poling process is used</p>,<p>For removal of Cu<sub>2</sub>O from Cu</p>,<p>For removal of Al<sub>2</sub>O<sub>3</sub> from Al</p>,<p>For removal of FerO<sub>3</sub> from Fe</p>,<p>All the above </p>,1,0,0,0,<p>For removal of Cu<sub>2</sub>O from Cu</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1890,JEE-Mains,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Ultimate,<p>The method for the purification of metal represented by the following set of equation is</p>,<p>cupellation </p>,<p>poling </p>,<p>van arekal </p>,<p> zone refining</p>,0,0,1,0,<p>van arekal</p>
lib-block-v1:Beatrix-techJEE-Mainstype@problem+block@Chemistry12_1891,JEE-Mains,12,Chemistry,Isolation of Elements,Concentration of Ores,1,3,-1,SMCQ,Ultimate,<p>Which one is not basic flux?</p>,<p>CaCO<sub>3</sub></p>,<p>CaO</p>,<p>SiO<sub>2</sub></p>,<p>MgO</p>,0,0,1,0,<p>SiO<sub>2</sub></p>
